"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.641675042E0,2.292044947E-1,1.365333041E1,1.652663815E1,2.143818403E1
1.651669042E0,-3.095385135E-1,1.351122202E1,1.815270789E1,2.263116741E1
1.661663042E0,-1.534362305E0,1.295271469E1,1.937547295E1,2.335671290E1
1.671657042E0,-2.148617717E0,1.248567185E1,1.944303753E1,2.320647039E1
1.681651042E0,-1.725333537E0,1.215817515E1,1.832330742E1,2.205768786E1
1.691645042E0,-1.302790053E0,1.177278867E1,1.647138898E1,2.028798831E1
1.701639042E0,-1.186228294E0,1.108964911E1,1.391814847E1,1.783542295E1
1.711633042E0,-1.138266946E0,1.009586336E1,1.116296384E1,1.509416676E1
1.721627042E0,-1.178644894E0,8.896921023E0,8.831580727E0,1.259131548E1
1.731621042E0,-1.163761683E0,7.378034252E0,6.906025370E0,1.017265536E1
1.741615042E0,-1.168303070E0,5.669731023E0,5.363904687E0,7.891910759E0
1.751609042E0,-1.220216697E0,3.974324997E0,4.293296458E0,5.976335202E0
1.761603042E0,-9.855962185E-1,2.355094743E0,3.471555083E0,4.309241911E0
1.771597042E0,-5.804756827E-1,5.279965568E-1,2.516440473E0,2.635944809E0
1.781591042E0,-4.013626765E-1,-1.592445914E0,1.138481539E0,1.998278309E0
1.791585042E0,-4.256976186E-1,-3.845610239E0,-6.798423153E-1,3.928373982E0
1.801579042E0,-4.895307217E-1,-5.870690469E0,-2.756612517E0,6.504118655E0
1.811573042E0,-5.279415929E-1,-7.581882223E0,-4.908542243E0,9.047510559E0
1.821567042E0,-6.561420154E-1,-8.729997050E0,-6.933297368E0,1.116754150E1
1.831561042E0,-8.147962718E-1,-9.308036417E0,-8.695338264E0,1.276371194E1
1.841555042E0,-8.487635516E-1,-9.725289633E0,-1.020727270E1,1.412409551E1
1.851549042E0,-8.886691173E-1,-9.671742586E0,-1.093053936E1,1.462221010E1
1.861543042E0,-7.678485388E-1,-9.398357772E0,-1.109613601E1,1.456169477E1
1.871537042E0,-5.553606489E-1,-9.097964669E0,-1.099969438E1,1.428547034E1
1.881531042E0,-1.031411565E-1,-9.027460697E0,-1.095317510E1,1.419428510E1
1.891525042E0,3.266385495E-1,-8.827269575E0,-1.084796966E1,1.398948986E1
1.901518042E0,4.038249390E-1,-8.476142521E0,-1.045669036E1,1.346664174E1
1.911512042E0,3.443317124E-1,-8.215600532E0,-9.926729136E0,1.289009727E1
1.921506042E0,4.638525280E-1,-8.097290894E0,-9.318609352E0,1.235385605E1
1.931500042E0,7.291476457E-1,-7.939344735E0,-8.551423668E0,1.169152248E1
1.941494042E0,1.040998587E0,-7.832689767E0,-7.739799730E0,1.106070553E1
1.951488042E0,1.278750395E0,-7.785504491E0,-6.940951958E0,1.050838222E1
1.961482042E0,1.343075030E0,-7.900121028E0,-6.171751324E0,1.011465655E1
1.971476042E0,1.168441064E0,-8.005782554E0,-5.477030768E0,9.770142008E0
1.981470042E0,1.030538357E0,-8.122778322E0,-5.001282592E0,9.594496576E0
1.991464042E0,9.591130093E-1,-8.210870719E0,-4.770873059E0,9.544607141E0
2.001458042E0,9.597472130E-1,-8.167198450E0,-4.681438726E0,9.462563806E0
2.011452042E0,1.098493893E0,-7.989228501E0,-4.627158439E0,9.297583347E0
2.021446042E0,1.229770609E0,-7.786032495E0,-4.610478671E0,9.131875565E0
2.031440042E0,1.360218481E0,-7.562952447E0,-4.697150779E0,9.006201723E0
2.041434042E0,1.495134797E0,-7.387006220E0,-4.845708064E0,8.960143726E0
2.051428042E0,1.469016015E0,-7.270054890E0,-4.928126907E0,8.904950363E0
2.061422042E0,1.298156134E0,-7.188838819E0,-4.951739134E0,8.825210103E0
2.071416042E0,1.079380222E0,-7.097171434E0,-4.917060467E0,8.701286552E0
2.081410042E0,9.804649944E-1,-6.807523760E0,-4.997732162E0,8.501824399E0
2.091404042E0,7.692246810E-1,-6.006126017E0,-5.050339562E0,7.884870705E0
2.101398042E0,6.376397440E-1,-5.013085197E0,-4.987217115E0,7.099995928E0
2.111392042E0,8.565760164E-1,-4.400656600E0,-4.751387213E0,6.532624391E0
2.121386042E0,1.009642381E0,-3.700893990E0,-4.431336356E0,5.861120709E0
2.131380042E0,6.284308179E-1,-2.107078659E0,-3.925487882E0,4.499351162E0
2.141374042E0,-2.750479080E-2,2.329975104E-1,-3.285073342E0,3.293440635E0
2.151368042E0,-5.012966352E-1,2.576904191E0,-2.455413083E0,3.594549615E0
2.161362042E0,-2.801515771E-1,3.910618413E0,-7.361217660E-1,3.989147344E0
