"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.393729542E0,1.641641462E0,1.521050826E0,-1.014314745E0,2.457115526E0
2.403745542E0,1.559000425E0,1.713499650E0,-8.728629971E-1,2.475571285E0
2.413761542E0,1.527079890E0,1.781802145E0,-6.351479530E-1,2.431091277E0
2.423777542E0,1.566486030E0,1.853194309E0,-3.988064200E-1,2.459116547E0
2.433793542E0,1.550329589E0,1.698616732E0,-2.100100592E-2,2.299839489E0
2.443809542E0,1.524769655E0,1.214491834E0,1.514906864E-1,1.955214143E0
2.453825542E0,1.458306109E0,8.106451142E-1,2.547889137E-1,1.687815037E0
2.463842542E0,1.420046023E0,3.032863051E-1,3.036444470E-2,1.452389510E0
2.473858542E0,1.865619643E0,-5.628091246E-1,-4.844549730E-2,1.949265946E0
2.483874542E0,2.632901806E0,-1.405050253E0,2.634767067E-1,2.995956960E0
2.493890542E0,3.316703855E0,-2.115023856E0,8.403793752E-1,4.022447994E0
2.503906542E0,3.844799230E0,-2.983554066E0,1.235226645E0,5.020942227E0
2.513922542E0,3.979476979E0,-3.982550275E0,1.189584888E0,5.754307597E0
2.523938542E0,3.463568956E0,-4.543653182E0,1.220168165E0,5.842080494E0
2.533954542E0,2.361949434E0,-5.097435960E0,1.897222089E0,5.929764764E0
2.543970542E0,1.025043801E0,-5.114353124E0,2.082927319E0,5.616574480E0
2.553986542E0,3.584255487E-1,-4.767801517E0,1.838851528E0,5.122672654E0
2.564002542E0,-7.621658492E-1,-4.034626163E0,1.093026892E0,4.248977858E0
2.574018542E0,-1.880006717E0,-2.525563298E0,-5.046822461E-1,3.188667339E0
2.584034542E0,-2.840749857E0,-6.329827291E-1,-2.009740937E0,3.536889243E0
2.594050542E0,-3.027293578E0,3.641143048E-1,-2.500976926E0,3.943598765E0
2.604066542E0,-2.262895846E0,6.792821521E-1,-2.241565204E0,3.256798492E0
2.614082542E0,-5.324579823E-1,6.699254376E-1,-1.886450933E0,2.071475010E0
2.624098542E0,1.005809385E0,7.979022771E-1,-1.547054271E0,2.010392370E0
2.634115542E0,1.500066923E0,1.257447819E0,-1.687664458E0,2.584489720E0
2.644131542E0,1.165783943E0,1.538331102E0,-1.853301606E0,2.675862781E0
2.654147917E0,4.644168574E-1,1.185131795E0,-1.470243199E0,1.944694180E0
2.664163917E0,-4.026878017E-1,4.623182917E-1,-1.156636559E0,1.309085099E0
2.674179917E0,-1.096075192E0,-2.501392078E-1,-1.064102032E0,1.547986946E0
2.684195917E0,-1.274288970E0,-5.638861817E-1,-5.840323247E-1,1.510918185E0
2.694211917E0,-1.528134143E0,-7.939682704E-1,-1.925752701E-1,1.732819900E0
2.704227917E0,-1.443499789E0,-8.086839581E-1,-2.084780887E-2,1.654719317E0
2.714243917E0,-1.404203576E0,-5.696088517E-1,-6.009241998E-2,1.516526632E0
