Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
3.164157042,-0.004707831,-0.004033665,0.019160741,0.020138722
3.174153042,-0.002699029,0.001432376,0.033981094,0.034118194
3.184149042,-0.007396913,0.011532801,0.033532612,0.036223693
3.194145042,-0.005729271,0.006397055,0.02500094,0.026434709
3.204140042,-0.004887162,0.00183936,0.033384678,0.033790595
3.214136042,-0.006328364,0.007785175,0.034732461,0.036152469
3.224132042,-0.005286436,0.00115488,0.024404524,0.024997219
3.234128042,-0.012479484,-0.006153792,0.027397714,0.030728511
3.244123042,-0.016219797,-0.001483055,0.024105731,0.029092397
3.254119042,-0.013483816,-0.002056548,0.028595808,0.031682218
3.264115042,-0.008106991,0.007980819,0.027547987,0.029804502
3.274111042,-0.004943812,0.004286375,0.022907052,0.023823252
3.284106042,-0.001941376,0.001427634,0.039672189,0.03974531
3.294102042,-0.002692828,0.002328261,0.023058495,0.023331659
3.304098042,-0.011518362,-0.00259916,0.033985772,0.035978618
3.314094042,-0.010506494,0.004081695,0.02530441,0.027701261
3.324089042,-0.008204914,0.009417306,0.026952741,0.029706169
3.334085042,-0.007754571,0.011402491,0.030245308,0.033240469
3.344081042,-0.005015509,0.001287785,0.02455889,0.025098861
3.354077042,-0.004194678,-0.000538675,0.031593091,0.031874894
3.364072042,-0.007763709,0.008109668,0.041172,0.042675232
3.374068042,-0.006200844,0.01626552,0.023060834,0.028893246
3.384064042,-0.005236321,0.004073499,0.035335894,0.035953273
3.394060042,0.000926012,0.000507794,0.022015352,0.022040668
3.404055042,-0.001929476,0.013091276,0.031596599,0.034255649
3.414051042,-0.00734715,0.000205319,0.021268662,0.022502861
3.424047042,-0.009100017,-0.004553839,0.024710918,0.026724095
3.434043042,-0.010593688,0.001029795,0.03324376,0.034906078
3.444038042,-0.00667818,-0.000188289,0.03204625,0.032735236
3.454034042,-0.008010882,-0.00269035,0.030249401,0.031407618
3.464030042,-0.00729272,0.009575199,0.031596599,0.033811437
3.474025042,-0.003901064,0.006449652,0.029350684,0.030303118
3.484021042,-0.013082919,-0.0017081,0.027854966,0.030821737
3.494017042,-0.014736845,0.000463666,0.024562984,0.028648381
3.504013042,-0.007810448,0.003643345,0.022767888,0.024344482
3.514008042,-0.007173583,0.004781707,0.036241043,0.037252358
3.524004042,-0.006285446,0.003315335,0.034444778,0.035170172
3.534000042,-0.00941684,-0.002937513,0.035340571,0.036691441
3.543996042,-0.007672365,0.005275897,0.022015936,0.023904011
3.553989708,-0.009189758,0.004129158,0.029350099,0.031031112
3.563985708,-0.011195408,0.002951565,0.034138384,0.036048275
3.573981708,-0.010882655,0.003504182,0.02815142,0.030384435
3.583977708,-0.008722308,0.006535862,0.0299471,0.031868871
3.593972708,-0.017946544,0.0042842,0.032344458,0.037237035
3.603968708,-0.012155756,0.002828481,0.024561229,0.027550258
3.613964708,-0.004874552,-0.00300091,0.026207805,0.026825655
3.623960708,-0.014657378,0.009885275,0.021867417,0.028120123
3.633955708,-0.006166631,0.007564662,0.026658626,0.028388973
3.643951708,-0.009916188,-0.006839077,0.030254079,0.032563984
3.653947708,-0.004871959,0.003454544,0.02591369,0.026593029
3.663943708,-0.000799095,-0.001450996,0.020676339,0.020742588
3.673938708,-0.011896201,-0.001682555,0.030704314,0.032971283
3.683934708,-0.005140251,0.011116836,0.036690693,0.038680915
3.693930708,-0.013711693,0.002890745,0.024715011,0.028411243
3.703926708,-0.010673181,0.004788075,0.024113917,0.026801557
3.713921708,-0.009860943,0.004475706,0.028005824,0.030026594
3.723917708,-0.011865225,0.000307271,0.034741817,0.036713373
3.733913708,-0.006455669,0.005215442,0.03489209,0.035865505
3.743908708,-0.007452128,0.006415547,0.02321637,0.025212958
3.753904708,-0.01001464,0.005162297,0.026810068,0.029081302
