"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.335621833E0,5.724614743E0,-6.863496816E0,-3.601398938E0,9.635812203E0
2.345674833E0,4.205315743E0,-8.557377303E0,-5.849823511E-1,9.552779237E0
2.355727833E0,2.687356340E0,-9.151679531E0,4.438089890E0,1.052006484E1
2.365780833E0,1.802004860E0,-6.091112373E0,7.895117565E0,1.013320052E1
2.375833833E0,1.573218514E0,-8.183698708E0,7.707607300E0,1.135143829E1
2.385886833E0,2.787496340E-1,-6.701295639E0,9.269393923E0,1.144144782E1
2.395939833E0,-2.100504050E0,-4.358861287E0,8.024129947E0,9.370082731E0
2.405993833E0,-3.096270550E0,-4.229460066E0,5.357107884E0,7.494920189E0
2.416046833E0,-2.891631450E0,-3.770818211E0,3.154279899E0,5.703515066E0
2.426099833E0,-2.304125733E0,-4.387962587E0,1.314842334E0,5.127574614E0
2.436152833E0,-2.562143480E0,-4.278358284E0,-5.563146222E-1,5.017809759E0
2.446205833E0,-3.009001148E0,-3.220514527E0,-8.218694293E-1,4.483444110E0
2.456258833E0,-2.983426304E0,6.047062958E0,4.374199703E0,8.037501227E0
2.466311833E0,-7.668156720E0,3.370914678E1,2.880853921E1,4.500043484E1
2.476364833E0,-1.490976491E1,2.941958962E1,1.670908531E1,3.697305606E1
2.486417833E0,-5.088051764E0,2.207918571E0,-4.945151076E0,7.430860941E0
2.496470833E0,1.541530699E-2,-6.403655405E0,-3.905191612E0,7.500504097E0
2.506523833E0,9.357325521E-1,-5.496134791E0,-2.304908091E0,6.032884415E0
2.516576833E0,4.391910920E-1,-6.181642474E0,1.343175602E-1,6.198679996E0
2.526629833E0,7.618131159E-1,-8.157115511E0,2.626901393E0,8.603458817E0
2.536682833E0,2.032608813E0,-9.601141550E0,5.992349392E-1,9.832217459E0
2.546735833E0,3.372830694E0,-8.968510239E0,-3.414690326E0,1.017203386E1
2.556788833E0,4.462283037E0,-6.759650851E0,-7.722690192E0,1.119128202E1
2.566841833E0,3.731586902E0,-3.251731349E0,-9.892162735E0,1.106134626E1
2.576894833E0,-2.883783610E0,3.991329285E0,-2.333249545E0,5.448942173E0
2.586947833E0,-3.741932673E0,1.670812637E0,3.436682289E0,5.348313767E0
2.597000833E0,-5.942755648E0,3.368208470E0,-6.705432544E0,9.572042550E0
2.607053833E0,-3.997422084E0,2.710405480E0,-9.925556184E0,1.103822208E1
2.617106833E0,-3.494874948E0,1.481403780E0,-4.887568865E0,6.188460025E0
2.627159833E0,-3.801849969E0,-1.007265342E0,1.891459307E1,1.931917384E1
2.637212833E0,-4.438363832E0,-9.580768096E-1,1.541742602E1,1.607215013E1
2.647265833E0,-2.890012064E0,-1.379433017E0,3.245760173E0,4.559601329E0
2.657318833E0,-4.210964153E0,-4.359607977E0,-9.499173126E-1,6.135205271E0
2.667371833E0,-6.201203749E0,-2.977799821E-1,-2.367466282E0,6.644433569E0
2.677424833E0,-5.955884986E0,1.100141931E0,-4.986161692E0,7.845042170E0
2.687477833E0,-5.626078634E0,9.851605278E-1,-6.355032299E0,8.544573575E0
2.697530833E0,-3.663867959E0,-1.208373892E-1,-7.058083967E0,7.953306192E0
2.707583833E0,-1.324020123E0,1.123502727E0,-6.747792113E0,6.967638485E0
2.717636833E0,-8.090932631E-1,-3.108362299E-1,-2.163998380E0,2.331124205E0
2.727689833E0,-1.412243498E0,-1.019608814E0,5.603862138E0,5.868330657E0
2.737742833E0,-2.803048764E0,-1.895955582E0,1.115068937E1,1.165287961E1
2.747795833E0,-6.211264468E0,-1.941559187E0,7.428933095E0,9.876158428E0
2.757848833E0,-7.650703951E0,-4.700541580E0,7.430282632E0,1.165493295E1
2.767901833E0,-8.525380170E0,-5.666605686E0,9.273248992E0,1.381251874E1
2.777954833E0,-7.897503229E0,-3.065377078E0,7.037076091E0,1.101306196E1
2.788007833E0,-5.860571278E0,-7.862037528E-1,3.625985895E0,6.936294815E0
2.798060833E0,-4.886739730E0,2.904428959E-2,3.872271788E0,6.235026669E0
2.808114833E0,-3.596375888E0,3.407106487E0,4.623203967E0,6.776157396E0
2.818167833E0,8.156094003E-1,4.024130411E0,5.420048482E0,6.799688949E0
2.828220833E0,-1.262465315E0,3.146604844E0,5.872414813E0,6.780869889E0
2.838273833E0,-5.572620465E0,2.479688968E0,5.677352868E0,8.332784158E0
